shipper_id,order_id,ship_date,delivery_date,shipping_fee,shipper_company,shipper_vehicle,shipper_experience_years,shipper_rating,delivery_success_rate,average_delivery_time,working_shift,join_date,shipper_name,shipper_phone,shipper_gender,shipper_age,shipper_marital_status,shipper_education,city,region,district,delivery_days
SHP00049,30330,2012-11-19,2012-11-25,1.57,Ahamove,Motorbike,6,4.8,98.0,67,Afternoon,2023-04-11,Đặng Đức Dũng,944279003,Male,24.0,Married,Bachelor,Vinh Long,West,District #36,6
SHP00045,30331,2012-11-19,2012-11-25,2.01,Ahamove,Motorbike,7,4.8,95.3,42,Evening,2018-01-12,Nguyễn Thanh Giang,995279807,Male,27.0,Married,Bachelor,Son Tay,East,District #07,6
SHP00078,30334,2012-11-19,2012-11-23,1.41,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,4
SHP00030,30336,2012-11-20,2012-11-24,1.14,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,4
SHP00012,30337,2012-11-17,2012-11-23,0.89,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,6
SHP00025,30341,2012-11-22,2012-11-29,0.87,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,7
SHP00066,30343,2012-11-23,2012-11-25,2.85,Ninja Van,Van,8,4.6,99.0,59,Morning,2022-08-30,Lê Thị Phong,943623439,Female,49.0,Married,Bachelor,Hanoi,East,District #01,2
SHP00031,30344,2012-11-23,2012-11-27,2.09,Viettel Post,Truck,7,4.4,96.0,47,Afternoon,2021-11-19,Lê Thanh Nam,956649092,Female,53.0,Single,Bachelor,Kon Tum,Central,District #30,4
SHP00051,30346,2012-11-19,2012-11-24,0.51,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,5
SHP00048,30347,2012-11-19,2012-11-24,2.13,Shopee Express,Motorbike,9,4.9,98.8,46,Afternoon,2024-12-01,Nguyễn Thị Vy,946448535,Male,51.0,Married,Bachelor,Bac Lieu,West,District #39,5
SHP00079,30350,2012-11-19,2012-11-21,0.2,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,2
SHP00060,30351,2012-11-22,2012-11-24,0.42,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,2
SHP00077,30352,2012-11-19,2012-11-22,1.29,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,3
SHP00044,30353,2012-11-21,2012-11-24,2.63,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,3
SHP00005,30354,2012-11-19,2012-11-24,28.7,BEST Express,Truck,10,4.6,95.7,62,Morning,2019-12-19,Trần Minh Cường,979196342,Male,31.0,Married,College,Da Nang,Central,District #23,5
SHP00016,30356,2012-11-23,2012-11-25,1.4,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,2
SHP00055,30358,2012-11-22,2012-11-24,2.46,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,2
SHP00072,30359,2012-11-21,2012-11-28,0.6,Viettel Post,Truck,12,4.6,99.4,21,Morning,2023-07-02,Trần Đức Hùng,987226165,Male,51.0,Single,College,Vung Tau,West,District #33,7
SHP00048,30360,2012-11-21,2012-11-25,0.34,Shopee Express,Motorbike,9,4.9,98.8,46,Afternoon,2024-12-01,Nguyễn Thị Vy,946448535,Male,51.0,Married,Bachelor,Bac Lieu,West,District #39,4
SHP00030,30363,2012-11-24,2012-11-29,1.1,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,5
SHP00072,30365,2012-11-21,2012-11-25,1.12,Viettel Post,Truck,12,4.6,99.4,21,Morning,2023-07-02,Trần Đức Hùng,987226165,Male,51.0,Single,College,Vung Tau,West,District #33,4
SHP00078,30366,2012-11-17,2012-11-20,2.69,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,3
SHP00012,30369,2012-11-18,2012-11-22,0.03,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,4
SHP00018,30371,2012-11-20,2012-11-25,1.13,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,5
SHP00015,30375,2012-11-21,2012-11-26,0.99,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,5
SHP00037,30376,2012-11-21,2012-11-28,1.5,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,7
SHP00055,30377,2012-11-24,2012-11-26,1.94,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,2
SHP00040,30378,2012-11-19,2012-11-24,30.25,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,5
SHP00041,30379,2012-11-20,2012-11-27,1.56,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,7
SHP00079,30380,2012-11-22,2012-11-27,1.26,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,5
SHP00034,30382,2012-11-20,2012-11-23,26.01,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,3
SHP00018,30385,2012-11-21,2012-11-23,2.82,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,2
SHP00073,30386,2012-11-22,2012-11-27,2.97,GHTK,Motorbike,8,4.9,98.6,21,Morning,2023-10-28,Phạm Văn Phong,982262009,Female,51.0,Married,College,Son Tay,East,District #08,5
SHP00018,30387,2012-11-21,2012-11-23,2.93,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,2
SHP00040,30388,2012-11-19,2012-11-26,1.21,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,7
SHP00044,30390,2012-11-21,2012-11-25,31.11,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,4
SHP00058,30391,2012-11-20,2012-11-24,2.29,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,4
SHP00022,30392,2012-11-17,2012-11-20,1.8,Ahamove,Motorbike,7,4.8,99.4,31,Morning,2018-06-29,Lê Thanh Nam,988804431,Male,54.0,Single,Bachelor,Cam Pha,East,District #19,3
SHP00042,30393,2012-11-23,2012-11-28,30.93,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,5
SHP00068,30394,2012-11-22,2012-11-25,2.37,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,3
SHP00020,30395,2012-11-21,2012-11-25,1.12,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,4
SHP00052,30396,2012-11-18,2012-11-25,2.99,Ninja Van,Van,4,4.7,99.3,59,Evening,2025-06-27,Phạm Anh Hùng,933172868,Female,38.0,Married,College,Phu Ly,East,District #04,7
SHP00025,30397,2012-11-22,2012-11-25,0.69,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,3
SHP00050,30400,2012-11-20,2012-11-26,2.9,GHTK,Motorbike,12,4.4,95.2,37,Morning,2019-05-27,Hoàng Gia Hùng,990945189,Female,49.0,Single,College,Tuy Hoa,Central,District #24,6
SHP00053,30401,2012-11-19,2012-11-25,30.66,GHTK,Motorbike,8,4.7,96.8,68,Evening,2018-02-20,Nguyễn Đức Bình,943102331,Female,54.0,Single,Bachelor,Da Nang,Central,District #30,6
SHP00056,30403,2012-11-20,2012-11-26,2.16,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,6
SHP00016,30404,2012-11-22,2012-11-26,1.06,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,4
SHP00061,30410,2012-11-21,2012-11-26,1.51,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,5
SHP00059,30411,2012-11-23,2012-11-27,2.47,J&T Express,Van,7,5.0,98.9,50,Evening,2021-05-08,Nguyễn Minh Quân,907366403,Male,55.0,Single,Bachelor,Bac Lieu,West,District #37,4
SHP00026,30413,2012-11-19,2012-11-21,29.37,Ninja Van,Van,11,4.3,96.0,21,Afternoon,2025-11-16,Nguyễn Thanh Hùng,902981241,Male,37.0,Single,High School,Lao Cai,East,District #16,2
SHP00014,30415,2012-11-19,2012-11-26,0.27,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,7
SHP00010,30416,2012-11-20,2012-11-22,28.37,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,2
SHP00033,30417,2012-11-24,2012-11-27,0.18,J&T Express,Van,9,5.0,99.9,42,Evening,2022-02-07,Võ Gia Giang,996960250,Female,29.0,Married,High School,Viet Tri,East,District #09,3
SHP00056,30418,2012-11-22,2012-11-24,1.45,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,2
SHP00070,30419,2012-11-23,2012-11-28,1.99,Viettel Post,Truck,9,4.3,99.4,66,Morning,2024-10-29,Phạm Anh Cường,913921412,Female,55.0,Single,College,Tam Ky,Central,District #21,5
SHP00035,30420,2012-11-21,2012-11-24,2.57,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,3
SHP00004,30421,2012-11-21,2012-11-25,0.43,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,4
SHP00079,30422,2012-11-21,2012-11-28,0.22,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,7
SHP00037,30423,2012-11-22,2012-11-24,2.27,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,2
SHP00039,30425,2012-11-19,2012-11-22,1.8,Ahamove,Motorbike,8,4.9,97.3,50,Evening,2021-08-03,Phạm Đức Giang,954844436,Female,31.0,Single,High School,Nam Dinh,East,District #08,3
SHP00062,30426,2012-11-20,2012-11-22,30.92,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,2
SHP00020,30427,2012-11-20,2012-11-25,0.79,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,5
SHP00042,30430,2012-11-22,2012-11-26,0.75,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,4
SHP00075,30431,2012-11-17,2012-11-21,0.63,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,4
SHP00012,30432,2012-11-17,2012-11-21,2.05,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,4
SHP00012,30434,2012-11-20,2012-11-27,0.37,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,7
SHP00047,30435,2012-11-21,2012-11-28,2.08,Shopee Express,Motorbike,10,4.6,98.3,33,Afternoon,2022-01-09,Phạm Quốc Sơn,926716571,Male,42.0,Single,High School,Long Xuyen,West,District #35,7
SHP00058,30438,2012-11-21,2012-11-23,31.54,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,2
SHP00042,30440,2012-11-19,2012-11-23,0.17,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,4
SHP00028,30441,2012-11-18,2012-11-24,31.67,GHTK,Motorbike,8,4.6,98.8,52,Afternoon,2023-06-05,Hoàng Đức Quân,983104398,Male,29.0,Single,College,Cam Pha,East,District #06,6
SHP00014,30442,2012-11-23,2012-11-27,2.57,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,4
SHP00006,30443,2012-11-21,2012-11-25,2.55,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,4
SHP00007,30447,2012-11-24,2012-12-01,1.11,BEST Express,Truck,6,4.4,99.6,75,Afternoon,2024-06-06,Hoàng Anh Hùng,987597617,Female,34.0,Single,High School,Phu Ly,East,District #09,7
SHP00077,30448,2012-11-24,2012-11-29,1.02,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,5
SHP00008,30449,2012-11-22,2012-11-26,2.78,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,4
SHP00036,30450,2012-11-23,2012-11-27,1.83,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,4
SHP00006,30451,2012-11-20,2012-11-24,1.23,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,4
SHP00009,30452,2012-11-23,2012-11-27,2.14,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,4
SHP00025,30453,2012-11-20,2012-11-25,1.25,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,5
SHP00071,30457,2012-11-24,2012-11-28,1.32,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,4
SHP00034,30459,2012-11-22,2012-11-27,0.69,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,5
SHP00054,30460,2012-11-18,2012-11-23,2.61,BEST Express,Truck,9,4.7,97.8,56,Evening,2023-03-14,Nguyễn Quốc Phong,998883340,Female,50.0,Married,High School,Bac Giang,East,District #01,5
SHP00030,30461,2012-11-24,2012-11-29,0.17,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,5
SHP00008,30462,2012-11-22,2012-11-25,28.57,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,3
SHP00015,30463,2012-11-19,2012-11-21,2.64,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,2
SHP00076,30464,2012-11-20,2012-11-24,1.49,BEST Express,Truck,10,4.7,95.1,65,Afternoon,2020-09-25,Trần Thanh Long,933140008,Male,29.0,Married,Bachelor,Ninh Binh,East,District #01,4
SHP00056,30467,2012-11-21,2012-11-23,0.94,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,2
SHP00018,30469,2012-11-20,2012-11-23,30.06,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,3
SHP00071,30471,2012-11-21,2012-11-27,2.39,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,6
SHP00007,30472,2012-11-23,2012-11-27,0.36,BEST Express,Truck,6,4.4,99.6,75,Afternoon,2024-06-06,Hoàng Anh Hùng,987597617,Female,34.0,Single,High School,Phu Ly,East,District #09,4
SHP00077,30473,2012-11-22,2012-11-24,1.49,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,2
SHP00047,30474,2012-11-23,2012-11-25,2.68,Shopee Express,Motorbike,10,4.6,98.3,33,Afternoon,2022-01-09,Phạm Quốc Sơn,926716571,Male,42.0,Single,High School,Long Xuyen,West,District #35,2
SHP00034,30476,2012-11-18,2012-11-21,0.44,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,3
SHP00040,30477,2012-11-20,2012-11-22,29.76,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,2
SHP00025,30478,2012-11-22,2012-11-25,30.77,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,3
SHP00049,30479,2012-11-24,2012-12-01,0.15,Ahamove,Motorbike,6,4.8,98.0,67,Afternoon,2023-04-11,Đặng Đức Dũng,944279003,Male,24.0,Married,Bachelor,Vinh Long,West,District #36,7
SHP00044,30480,2012-11-21,2012-11-28,1.62,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,7
SHP00052,30481,2012-11-21,2012-11-25,1.47,Ninja Van,Van,4,4.7,99.3,59,Evening,2025-06-27,Phạm Anh Hùng,933172868,Female,38.0,Married,College,Phu Ly,East,District #04,4
SHP00047,30485,2012-11-20,2012-11-25,0.03,Shopee Express,Motorbike,10,4.6,98.3,33,Afternoon,2022-01-09,Phạm Quốc Sơn,926716571,Male,42.0,Single,High School,Long Xuyen,West,District #35,5
SHP00061,30486,2012-11-18,2012-11-20,30.7,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,2
SHP00024,30487,2012-11-19,2012-11-22,24.63,Ninja Van,Van,3,4.5,96.4,71,Evening,2023-07-11,Hoàng Thị Nam,993822938,Female,55.0,Married,High School,Bac Giang,East,District #15,3
SHP00017,30488,2012-11-22,2012-11-27,2.33,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,5
SHP00043,30489,2012-11-20,2012-11-24,1.17,Ninja Van,Van,2,4.6,97.0,65,Morning,2021-02-21,Bùi Thị Trang,912757576,Female,38.0,Married,Bachelor,Soc Trang,West,District #34,4
SHP00006,30491,2012-11-23,2012-11-27,2.99,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,4
SHP00010,30492,2012-11-24,2012-11-30,0.27,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,6
SHP00042,30494,2012-11-23,2012-11-25,0.53,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,2
SHP00062,30498,2012-11-20,2012-11-27,1.82,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,7
SHP00053,30499,2012-11-23,2012-11-26,2.1,GHTK,Motorbike,8,4.7,96.8,68,Evening,2018-02-20,Nguyễn Đức Bình,943102331,Female,54.0,Single,Bachelor,Da Nang,Central,District #30,3
SHP00063,30500,2012-11-23,2012-11-29,19.5,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,6
SHP00070,30503,2012-11-20,2012-11-23,1.79,Viettel Post,Truck,9,4.3,99.4,66,Morning,2024-10-29,Phạm Anh Cường,913921412,Female,55.0,Single,College,Tam Ky,Central,District #21,3
SHP00061,30507,2012-11-21,2012-11-23,0.9,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,2
SHP00075,30512,2012-11-23,2012-11-27,29.62,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,4
SHP00016,30513,2012-11-22,2012-11-25,1.27,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,3
SHP00018,30514,2012-11-21,2012-11-26,23.61,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,5
SHP00032,30515,2012-11-24,2012-12-01,27.8,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,7
SHP00051,30518,2012-11-23,2012-11-27,25.6,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,4
SHP00032,30519,2012-11-22,2012-11-27,31.65,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,5
SHP00069,30520,2012-11-19,2012-11-21,1.2,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,2
SHP00018,30521,2012-11-18,2012-11-22,2.49,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,4
SHP00064,30522,2012-11-19,2012-11-21,1.23,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,2
SHP00006,30528,2012-11-20,2012-11-26,2.77,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,6
SHP00032,30529,2012-11-21,2012-11-24,1.59,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,3
